Order ID,Customer ID,Product ID,Postal Code,Order Date,Sales,Quantity,Discount,Profit
CA-2020-119165,BD-11320,FUR-CH-10000988,19143.0,2020-10-31,492.835,5,0.3,-14.080999999999989
CA-2019-128027,CM-12385,OFF-ST-10001809,29406.0,2019-09-14,269.49,3,0.0,5.389799999999994
CA-2020-140207,CS-12400,OFF-BI-10003963,95123.0,2020-11-05,29.120000000000005,5,0.2,9.827999999999996
CA-2021-140949,DB-13405,OFF-LA-10000081,10011.0,2021-03-17,18.75,5,0.0,9.0
CA-2021-140949,DB-13405,TEC-PH-10000149,10011.0,2021-03-17,119.69999999999999,6,0.0,31.121999999999996
CA-2021-140949,DB-13405,OFF-BI-10000605,10011.0,2021-03-17,9.144,3,0.2,3.0860999999999996
CA-2021-140949,DB-13405,TEC-AC-10002399,10011.0,2021-03-17,57.06,3,0.0,18.2592
CA-2021-140949,DB-13405,TEC-AC-10003038,10011.0,2021-03-17,71.6,8,0.0,13.603999999999992
CA-2021-140949,DB-13405,OFF-ST-10000344,10011.0,2021-03-17,107.44,8,0.0,27.934399999999997
CA-2021-140949,DB-13405,OFF-LA-10004093,10011.0,2021-03-17,7.31,1,0.0,3.4356999999999998
CA-2021-140949,DB-13405,OFF-AR-10001683,10011.0,2021-03-17,59.099999999999994,6,0.0,22.458000000000002
CA-2021-140949,DB-13405,OFF-ST-10003455,10011.0,2021-03-17,46.53,3,0.0,12.097800000000001
CA-2021-138548,JG-15160,OFF-AP-10002578,7060.0,2021-08-15,97.84,2,0.0,25.4384
CA-2019-142419,SC-20380,OFF-PA-10001763,98115.0,2019-07-11,29.97,3,0.0,13.4865
CA-2019-142419,SC-20380,OFF-BI-10001597,98115.0,2019-07-11,98.352,3,0.2,34.42319999999999
CA-2021-148691,CS-12460,OFF-BI-10001524,10009.0,2021-12-03,83.92000000000002,5,0.2,29.371999999999993
CA-2021-148691,CS-12460,OFF-BI-10001553,10009.0,2021-12-03,14.624000000000002,2,0.2,5.118399999999999
CA-2021-148691,CS-12460,TEC-PH-10000576,10009.0,2021-12-03,136.99,1,0.0,36.987300000000005
CA-2021-148691,CS-12460,OFF-LA-10001317,10009.0,2021-12-03,3.15,1,0.0,1.512
CA-2021-128755,MK-18160,OFF-PA-10000726,23602.0,2021-05-04,9.11,1,0.0,4.099499999999999
CA-2021-128755,MK-18160,OFF-ST-10003306,23602.0,2021-05-04,571.44,4,0.0,165.71759999999995
CA-2021-128755,MK-18160,OFF-PA-10004983,23602.0,2021-05-04,32.400000000000006,5,0.0,15.552000000000001
CA-2021-128755,MK-18160,OFF-ST-10001291,23602.0,2021-05-04,16.91,1,0.0,4.5657
US-2020-135923,CM-11935,FUR-FU-10002107,28314.0,2020-01-22,14.272,8,0.2,4.281600000000001
US-2020-135923,CM-11935,FUR-BO-10002213,28314.0,2020-01-22,451.13599999999997,4,0.2,-67.67039999999997
US-2020-135923,CM-11935,OFF-AP-10000692,28314.0,2020-01-22,64.864,4,0.2,6.486400000000003
CA-2020-114972,PF-19225,FUR-CH-10001190,90032.0,2020-11-03,217.58400000000003,2,0.2,-29.91780000000002
CA-2020-114972,PF-19225,TEC-AC-10000682,90032.0,2020-11-03,82.95,5,0.0,29.0325
CA-2020-114972,PF-19225,OFF-LA-10004545,90032.0,2020-11-03,87.71,7,0.0,41.223699999999994
CA-2020-114972,PF-19225,OFF-AP-10003057,90032.0,2020-11-03,1101.48,4,0.0,429.57720000000006
CA-2021-102750,GM-14695,FUR-TA-10000198,90036.0,2021-09-04,1322.352,3,0.2,-99.1764
CA-2018-145212,DC-12850,OFF-AR-10002833,10011.0,2018-09-13,5.46,3,0.0,1.4742000000000002
CA-2021-141992,FO-14305,OFF-SU-10002557,75220.0,2021-06-19,11.184000000000001,1,0.2,0.8388
CA-2021-141992,FO-14305,OFF-ST-10003656,75220.0,2021-06-19,153.584,2,0.2,-32.6366
CA-2021-147956,AH-10210,OFF-ST-10001097,98105.0,2021-12-24,1003.6200000000001,6,0.0,0.0
CA-2021-126067,KN-16705,TEC-PH-10000912,98105.0,2021-08-28,35.168,4,0.2,11.429599999999999
CA-2021-126067,KN-16705,FUR-TA-10000617,98105.0,2021-08-28,1137.75,5,0.0,250.30500000000004
CA-2021-126067,KN-16705,OFF-BI-10001658,98105.0,2021-08-28,99.68000000000002,5,0.2,32.396
CA-2021-126067,KN-16705,OFF-AR-10003856,98105.0,2021-08-28,5.56,2,0.0,1.4455999999999998
CA-2019-104514,CB-12535,OFF-ST-10001837,19711.0,2019-01-02,85.52,2,0.0,22.2352
CA-2019-104514,CB-12535,OFF-AR-10001473,19711.0,2019-01-02,9.84,3,0.0,2.6568000000000005
CA-2019-104514,CB-12535,OFF-PA-10004285,19711.0,2019-01-02,20.04,3,0.0,9.6192
CA-2019-141040,TB-21250,TEC-PH-10001835,10024.0,2019-10-09,631.96,4,0.0,303.3408
CA-2019-141040,TB-21250,OFF-PA-10002245,10024.0,2019-10-09,23.92,4,0.0,10.764
CA-2018-113579,KD-16345,OFF-PA-10001457,90049.0,2018-12-13,90.24,6,0.0,41.51039999999999
CA-2018-144624,JM-15865,TEC-PH-10002885,14701.0,2018-11-19,4548.81,7,0.0,1228.1787000000004
CA-2020-146206,KT-16480,FUR-TA-10004086,77095.0,2020-09-10,300.93,5,0.3,-34.39200000000001
CA-2020-146206,KT-16480,TEC-PH-10000895,77095.0,2020-09-10,719.96,5,0.2,53.99700000000004
CA-2018-136644,SC-20575,FUR-CH-10000225,46544.0,2018-06-16,647.84,8,0.0,32.39199999999994
CA-2019-122371,BS-11800,OFF-ST-10002370,92037.0,2019-09-26,64.17,3,0.0,18.609299999999998
CA-2019-122371,BS-11800,OFF-EN-10000056,92037.0,2019-09-26,124.46,2,0.0,58.49619999999999
CA-2020-126935,BT-11395,OFF-BI-10004817,94109.0,2020-05-19,9.584000000000001,1,0.2,3.3543999999999996
US-2021-133781,DC-12850,OFF-EN-10004483,33178.0,2021-06-22,37.608000000000004,3,0.2,12.692699999999995
CA-2021-131618,LS-17200,OFF-PA-10001892,60076.0,2021-06-17,12.224,2,0.2,4.4312
CA-2021-131618,LS-17200,OFF-BI-10000546,60076.0,2021-06-17,2.3039999999999994,4,0.8,-3.5711999999999993
CA-2021-131618,LS-17200,OFF-BI-10001294,60076.0,2021-06-17,9.359999999999998,4,0.8,-16.380000000000003
CA-2020-149482,RR-19315,OFF-LA-10000248,94110.0,2020-11-14,7.38,2,0.0,3.4686
CA-2018-143917,KL-16645,OFF-ST-10001228,94122.0,2018-07-25,53.72,4,0.0,15.041600000000003
CA-2018-143917,KL-16645,OFF-SU-10000151,94122.0,2018-07-25,8187.65,5,0.0,327.50599999999963
CA-2018-143917,KL-16645,FUR-FU-10004351,94122.0,2018-07-25,77.92,8,0.0,34.284800000000004
CA-2019-120397,RB-19435,OFF-AP-10001293,77070.0,2019-07-02,32.78399999999999,4,0.8,-85.2384
CA-2021-163902,MY-17380,TEC-PH-10000675,90045.0,2021-03-02,196.776,3,0.2,14.758199999999995
CA-2021-163902,MY-17380,TEC-AC-10000580,90045.0,2021-03-02,479.93999999999994,6,0.0,52.79340000000002
CA-2020-136812,AW-10930,OFF-ST-10003470,73120.0,2020-11-18,1117.92,4,0.0,55.89599999999996
CA-2019-102722,KW-16570,TEC-AC-10003116,71203.0,2019-04-18,106.5,6,0.0,41.535
CA-2021-155089,DB-12910,OFF-BI-10002429,33614.0,2021-12-02,45.66000000000001,5,0.7,-33.483999999999995
CA-2020-124506,BB-11545,TEC-AC-10003280,60623.0,2020-11-11,95.968,4,0.2,1.1995999999999931
CA-2020-124506,BB-11545,FUR-CH-10004540,60623.0,2020-11-11,47.992,2,0.3,-2.056799999999999
CA-2018-106572,NP-18700,OFF-ST-10000585,43402.0,2018-09-05,264.32,2,0.2,19.823999999999998
CA-2018-128888,PB-19105,OFF-EN-10003001,77095.0,2018-11-15,604.6560000000001,9,0.2,204.07139999999995
CA-2021-123134,DW-13585,FUR-FU-10003975,7090.0,2021-05-02,129.93,3,0.0,12.992999999999988
CA-2020-124352,CD-12790,OFF-LA-10004559,73120.0,2020-10-15,20.16,7,0.0,9.8784
CA-2020-124352,CD-12790,OFF-LA-10003223,73120.0,2020-10-15,29.46,6,0.0,14.4354
CA-2020-124352,CD-12790,OFF-AP-10002651,73120.0,2020-10-15,868.5899999999999,3,0.0,251.89109999999988
CA-2020-124352,CD-12790,OFF-PA-10003177,73120.0,2020-10-15,12.96,2,0.0,6.2208000000000006
CA-2020-124352,CD-12790,TEC-PH-10003442,73120.0,2020-10-15,5.5,1,0.0,1.375
CA-2020-124352,CD-12790,OFF-BI-10000977,73120.0,2020-10-15,121.6,4,0.0,55.93599999999999
CA-2019-124541,TT-21220,OFF-AR-10004078,77041.0,2019-04-06,42.047999999999995,9,0.2,5.2559999999999985
CA-2019-124541,TT-21220,TEC-AC-10002550,77041.0,2019-04-06,25.488,2,0.2,4.4604
CA-2019-124541,TT-21220,OFF-BI-10004965,77041.0,2019-04-06,6.899999999999999,3,0.8,-12.075000000000003
CA-2019-124541,TT-21220,OFF-BI-10004209,77041.0,2019-04-06,9.647999999999996,6,0.8,-16.884
CA-2019-124541,TT-21220,OFF-PA-10001526,77041.0,2019-04-06,7.968000000000001,2,0.2,2.8884000000000007
CA-2018-108707,DB-12910,OFF-PA-10000788,33311.0,2018-10-24,10.368000000000002,2,0.2,3.6288
CA-2018-111500,DJ-13510,OFF-PA-10000595,72209.0,2018-08-17,114.2,5,0.0,52.532
CA-2018-111500,DJ-13510,OFF-BI-10000829,72209.0,2018-08-17,17.96,4,0.0,8.2616
CA-2018-111500,DJ-13510,OFF-FA-10002676,72209.0,2018-08-17,12.67,7,0.0,4.5611999999999995
CA-2018-111500,DJ-13510,TEC-AC-10000844,72209.0,2018-08-17,339.96,4,0.0,122.38559999999998
US-2021-117723,DL-13495,OFF-ST-10004459,19120.0,2021-08-15,1801.632,6,0.2,-337.80600000000004
CA-2019-143238,LO-17170,TEC-AC-10003499,92253.0,2019-09-06,46.32,4,0.0,18.0648
CA-2019-168746,SV-20365,FUR-CH-10000513,44105.0,2019-01-27,181.986,2,0.3,-54.5958
CA-2019-168746,SV-20365,TEC-PH-10000895,44105.0,2019-01-27,431.976,4,0.4,-100.7944
CA-2019-168746,SV-20365,TEC-PH-10002555,44105.0,2019-01-27,155.36999999999998,1,0.4,-36.253
CA-2019-113404,EM-13810,FUR-CH-10003312,94122.0,2019-07-16,1348.7040000000002,6,0.2,-219.16440000000023
CA-2019-113404,EM-13810,FUR-CH-10004086,94122.0,2019-07-16,700.152,3,0.2,78.76709999999997
CA-2020-144792,KD-16615,FUR-FU-10002759,85254.0,2020-04-30,111.888,7,0.2,22.3776
CA-2018-164385,NB-18580,OFF-AP-10002191,19134.0,2018-09-26,143.952,3,0.2,14.39520000000001
US-2020-114174,AP-10720,FUR-BO-10003450,2148.0,2020-09-08,173.94,3,0.0,13.915199999999992
US-2020-114174,AP-10720,OFF-LA-10000248,2148.0,2020-09-08,14.76,4,0.0,6.9372
CA-2021-108070,JE-15745,OFF-ST-10004804,95123.0,2021-04-16,205.92,4,0.0,2.059200000000004
CA-2021-108070,JE-15745,FUR-BO-10001337,95123.0,2021-04-16,102.833,1,0.15,-6.0489999999999995
US-2019-128090,JM-15865,OFF-AR-10002255,85023.0,2019-08-16,2.304,1,0.2,0.2592
US-2019-128090,JM-15865,TEC-PH-10002624,85023.0,2019-08-16,1879.96,5,0.2,211.49549999999977
US-2019-128090,JM-15865,OFF-PA-10001878,85023.0,2019-08-16,313.024,8,0.2,105.64559999999997
US-2019-128090,JM-15865,OFF-LA-10000452,85023.0,2019-08-16,5.04,2,0.2,1.764
CA-2021-101042,AB-10105,FUR-FU-10004665,42420.0,2021-11-19,821.8799999999999,6,0.0,213.68880000000001
CA-2021-101042,AB-10105,OFF-BI-10000088,42420.0,2021-11-19,21.96,2,0.0,10.7604
CA-2020-155439,PN-18775,OFF-PA-10000029,29203.0,2020-09-14,25.92,4,0.0,12.441600000000001
CA-2020-118626,JC-15775,TEC-PH-10000369,32303.0,2020-08-15,705.544,7,0.2,70.55440000000007
CA-2019-111458,PF-19165,TEC-AC-10001590,10035.0,2019-09-26,50.0,2,0.0,12.0
US-2020-126844,BW-11110,FUR-FU-10004909,77070.0,2020-10-08,51.712,8,0.6,-32.32000000000001
US-2019-112508,BP-11185,OFF-AP-10002287,33065.0,2019-03-24,6.992000000000001,2,0.2,0.5244
CA-2019-147788,TM-21010,FUR-BO-10004357,84057.0,2019-05-31,1406.86,7,0.0,140.6859999999999
CA-2019-147788,TM-21010,OFF-LA-10003766,84057.0,2019-05-31,15.75,5,0.0,7.5600000000000005
CA-2019-147788,TM-21010,OFF-ST-10000046,84057.0,2019-05-31,323.1,2,0.0,61.38900000000001
CA-2019-144288,MB-17305,OFF-LA-10003190,37211.0,2019-12-25,9.216,4,0.2,3.3408
CA-2019-144288,MB-17305,OFF-PA-10002787,37211.0,2019-12-25,10.368000000000002,2,0.2,3.6288
CA-2019-110632,HR-14830,TEC-AC-10000387,10009.0,2019-03-17,15.02,1,0.0,2.7036
CA-2019-110632,HR-14830,OFF-ST-10001291,10009.0,2019-03-17,33.82,2,0.0,9.1314
CA-2021-109589,BD-11635,TEC-AC-10003116,42104.0,2021-12-21,71.0,4,0.0,27.689999999999998
CA-2021-123967,SF-20200,OFF-BI-10001308,98226.0,2021-11-01,25.120000000000005,5,0.2,7.849999999999998
CA-2021-123967,SF-20200,FUR-TA-10003954,98226.0,2021-11-01,2665.62,9,0.0,239.9058000000001
CA-2021-148929,SP-20620,OFF-ST-10003282,10011.0,2021-09-07,478.08,8,0.0,133.86240000000004
CA-2021-134404,DR-12880,TEC-PH-10000576,43055.0,2021-12-27,164.388,2,0.4,-35.6174
CA-2021-134404,DR-12880,OFF-AR-10004441,43055.0,2021-12-27,13.248,4,0.2,3.6431999999999998
CA-2021-109778,VM-21685,OFF-AR-10003759,60098.0,2021-07-16,2.9120000000000004,2,0.2,0.9099999999999998
CA-2020-155845,CM-12235,TEC-AC-10004145,75007.0,2020-08-12,1399.9440000000002,7,0.2,52.497900000000016
CA-2021-145128,SM-20320,FUR-FU-10000293,47905.0,2021-07-09,526.45,5,0.0,31.58699999999996
CA-2018-129091,RA-19885,OFF-EN-10004955,31907.0,2018-11-22,16.23,3,0.0,7.9527
CA-2018-129091,RA-19885,OFF-BI-10001071,31907.0,2018-11-22,319.9,5,0.0,156.751
CA-2018-129091,RA-19885,OFF-EN-10001990,31907.0,2018-11-22,11.36,2,0.0,5.339199999999999
CA-2018-129091,RA-19885,OFF-AP-10002734,31907.0,2018-11-22,675.12,3,0.0,290.3016
US-2018-155502,SD-20485,FUR-FU-10004587,22304.0,2018-01-26,62.82000000000001,3,0.0,30.7818
US-2018-155502,SD-20485,OFF-ST-10004337,22304.0,2018-01-26,489.92,8,0.0,0.0
US-2018-155502,SD-20485,OFF-PA-10003072,22304.0,2018-01-26,19.44,3,0.0,9.3312
US-2018-155502,SD-20485,OFF-PA-10000380,22304.0,2018-01-26,16.68,2,0.0,8.34
US-2018-155502,SD-20485,TEC-PH-10004833,22304.0,2018-01-26,155.35,13,0.0,0.0
US-2018-155502,SD-20485,FUR-FU-10001847,22304.0,2018-01-26,12.419999999999998,3,0.0,4.4712
US-2018-155502,SD-20485,TEC-PH-10002103,22304.0,2018-01-26,187.98,2,0.0,52.6344
CA-2019-121041,CS-12250,OFF-EN-10001137,76117.0,2019-11-03,6.6080000000000005,2,0.2,2.1475999999999997
CA-2021-131695,RA-19285,OFF-ST-10001476,10024.0,2021-06-30,248.57,7,0.0,67.11390000000002
CA-2021-131695,RA-19285,FUR-FU-10002045,10024.0,2021-06-30,22.23,1,0.0,9.781200000000002
CA-2020-137729,BF-11005,OFF-ST-10001505,90004.0,2020-05-05,5.98,1,0.0,1.0165999999999995
CA-2020-137729,BF-11005,TEC-PH-10001433,90004.0,2020-05-05,246.168,3,0.2,21.539699999999996
US-2020-115455,SE-20110,FUR-FU-10004671,60090.0,2020-09-08,14.136000000000003,2,0.6,-7.774799999999999
US-2020-115455,SE-20110,FUR-TA-10003569,60090.0,2020-09-08,601.47,3,0.5,-300.735
CA-2021-128300,RS-19765,TEC-PH-10002807,29483.0,2021-11-24,79.1,2,0.0,39.55
CA-2021-128300,RS-19765,OFF-BI-10001597,29483.0,2021-11-24,327.84,8,0.0,157.36319999999998
CA-2021-149048,BM-11650,OFF-EN-10003296,47201.0,2021-05-13,180.96,2,0.0,81.432
CA-2021-149048,BM-11650,OFF-BI-10004632,47201.0,2021-05-13,914.97,3,0.0,411.7365
CA-2021-149048,BM-11650,TEC-PH-10002310,47201.0,2021-05-13,587.97,3,0.0,158.75190000000003
CA-2021-149048,BM-11650,OFF-ST-10000078,47201.0,2021-05-13,530.34,2,0.0,95.46119999999996
CA-2021-149048,BM-11650,OFF-PA-10001752,47201.0,2021-05-13,14.940000000000001,3,0.0,7.320600000000001
CA-2021-108553,SK-19990,OFF-AP-10000026,10024.0,2021-04-23,121.94,2,0.0,35.362599999999986
CA-2021-108553,SK-19990,OFF-SU-10002573,10024.0,2021-04-23,122.71000000000001,7,0.0,36.81299999999999
CA-2020-165848,EN-13780,OFF-PA-10000349,10035.0,2020-06-04,14.940000000000001,3,0.0,7.021800000000001
CA-2020-165848,EN-13780,TEC-MA-10003356,10035.0,2020-06-04,1349.85,3,0.0,364.45949999999993
CA-2020-165848,EN-13780,FUR-BO-10000362,10035.0,2020-06-04,136.784,1,0.2,5.129400000000004
CA-2020-165848,EN-13780,FUR-FU-10003878,10035.0,2020-06-04,61.12,4,0.0,20.7808
CA-2018-112718,KN-16450,OFF-BI-10000591,32216.0,2018-12-16,1.1670000000000003,1,0.7,-0.8557999999999999
CA-2020-154053,MG-17890,OFF-AR-10003727,92024.0,2020-03-04,16.99,1,0.0,4.927099999999998
CA-2018-127446,MC-17590,TEC-AC-10001635,76017.0,2018-11-25,24.672,3,0.2,0.0
CA-2018-127446,MC-17590,OFF-LA-10001317,76017.0,2018-11-25,2.52,1,0.2,0.882
CA-2018-127446,MC-17590,FUR-TA-10000577,76017.0,2018-11-25,1218.7349999999997,5,0.3,-121.87349999999992
CA-2018-127446,MC-17590,OFF-LA-10000248,76017.0,2018-11-25,5.904,2,0.2,1.9926
CA-2018-127446,MC-17590,OFF-PA-10000955,76017.0,2018-11-25,15.696000000000002,3,0.2,5.1011999999999995
CA-2018-127446,MC-17590,FUR-FU-10000221,76017.0,2018-11-25,6.096,3,0.6,-3.9624000000000006
CA-2020-137204,BO-11350,FUR-CH-10002304,90045.0,2020-04-28,41.568000000000005,2,0.2,2.5980000000000008
CA-2018-147298,AG-10300,FUR-CH-10004886,90049.0,2018-04-26,230.28000000000003,3,0.2,23.02799999999999
CA-2018-147298,AG-10300,OFF-BI-10001525,90049.0,2018-04-26,18.288,6,0.2,5.714999999999999
CA-2021-147942,MS-17365,OFF-LA-10003663,94110.0,2021-04-01,5.78,2,0.0,2.7166
CA-2021-147942,MS-17365,OFF-BI-10001294,94110.0,2021-04-01,121.67999999999999,13,0.2,38.02499999999998
CA-2021-115931,JM-15655,OFF-AR-10000369,88220.0,2021-12-22,4.17,3,0.0,1.0841999999999998
CA-2021-115931,JM-15655,TEC-PH-10001300,88220.0,2021-12-22,67.04,4,0.2,6.703999999999997
CA-2021-115931,JM-15655,OFF-ST-10000876,88220.0,2021-12-22,37.32,3,0.0,10.4496
CA-2021-115931,JM-15655,OFF-LA-10001404,88220.0,2021-12-22,18.45,5,0.0,8.6715
CA-2018-164861,MC-17635,OFF-PA-10001972,63116.0,2018-12-03,25.92,4,0.0,12.441600000000001
CA-2021-127180,TA-21385,TEC-CO-10004722,10024.0,2021-10-22,11199.968,4,0.2,3919.988799999999
CA-2021-127180,TA-21385,TEC-PH-10001494,10024.0,2021-10-22,2399.6,8,0.0,647.892
CA-2021-127180,TA-21385,OFF-EN-10002500,10024.0,2021-10-22,63.9,5,0.0,28.754999999999995
CA-2021-127180,TA-21385,TEC-PH-10003800,10024.0,2021-10-22,52.99,1,0.0,0.5298999999999978
US-2021-165344,SB-20290,TEC-AC-10002399,45503.0,2021-11-13,60.864000000000004,4,0.2,9.129599999999996
US-2021-165344,SB-20290,TEC-MA-10002210,45503.0,2021-11-13,652.9950000000001,7,0.7,-935.9594999999999
US-2021-165344,SB-20290,OFF-BI-10003196,45503.0,2021-11-13,11.220000000000002,10,0.7,-7.479999999999997
CA-2019-168186,AB-10150,OFF-PA-10000477,74133.0,2019-09-10,14.940000000000001,3,0.0,7.021800000000001
US-2021-110604,JF-15295,FUR-FU-10000076,98103.0,2021-05-15,39.96,2,0.0,17.182800000000004
US-2021-110604,JF-15295,FUR-CH-10002017,98103.0,2021-05-15,42.624,2,0.2,4.262399999999998
US-2021-110604,JF-15295,FUR-CH-10004287,98103.0,2021-05-15,220.96,1,0.2,24.857999999999983
CA-2019-116750,BF-10975,FUR-FU-10003829,28314.0,2019-07-05,4.928000000000001,2,0.2,0.7391999999999994
CA-2019-116750,BF-10975,OFF-BI-10004728,28314.0,2019-07-05,7.230000000000002,5,0.7,-5.784000000000001
CA-2019-162369,TT-21265,OFF-ST-10000046,90045.0,2019-08-15,323.1,2,0.0,61.38900000000001
CA-2021-108441,SB-20170,OFF-PA-10000697,10035.0,2021-06-12,19.04,4,0.0,9.3296
CA-2021-108441,SB-20170,OFF-BI-10000848,10035.0,2021-06-12,13.128,3,0.2,4.266599999999999
CA-2021-108441,SB-20170,OFF-AR-10004691,10035.0,2021-06-12,64.14,3,0.0,16.6764
CA-2021-108441,SB-20170,FUR-CH-10000595,10035.0,2021-06-12,858.24,4,0.1,143.03999999999996
CA-2019-169740,LM-17065,TEC-AC-10000927,71901.0,2019-02-20,29.99,1,0.0,2.9989999999999988
CA-2020-124051,KA-16525,OFF-PA-10001289,60505.0,2020-12-29,186.048,6,0.2,67.44239999999999
CA-2020-149111,BF-11170,TEC-PH-10003092,27604.0,2020-04-17,36.792,1,0.2,4.139099999999999
CA-2020-149111,BF-11170,FUR-FU-10000206,27604.0,2020-04-17,18.624000000000002,8,0.2,6.285599999999999
CA-2018-131002,TB-21400,FUR-FU-10004270,74133.0,2018-09-07,57.69,3,0.0,23.652900000000002
CA-2018-131002,TB-21400,OFF-BI-10000948,74133.0,2018-09-07,42.81,3,0.0,20.1207
CA-2018-131002,TB-21400,OFF-PA-10000223,74133.0,2018-09-07,12.96,2,0.0,6.2208000000000006
CA-2018-131002,TB-21400,FUR-FU-10004665,74133.0,2018-09-07,821.8799999999999,6,0.0,213.68880000000001
CA-2018-131002,TB-21400,TEC-PH-10000215,74133.0,2018-09-07,104.85000000000001,3,0.0,28.309500000000007
US-2020-146794,SH-19975,FUR-BO-10004467,92345.0,2020-09-26,424.9574999999999,5,0.15,19.997999999999976
CA-2021-112515,AS-10225,OFF-BI-10000829,84604.0,2021-09-17,10.776000000000002,3,0.2,3.502199999999999
CA-2021-112515,AS-10225,OFF-BI-10003712,84604.0,2021-09-17,11.784,3,0.2,4.271699999999999
CA-2021-112515,AS-10225,OFF-PA-10000062,84604.0,2021-09-17,164.88,3,0.0,80.7912
CA-2021-112515,AS-10225,FUR-BO-10003404,84604.0,2021-09-17,1292.94,3,0.0,77.57639999999992
CA-2021-112515,AS-10225,OFF-BI-10004233,84604.0,2021-09-17,25.584000000000003,2,0.2,8.9544
CA-2021-112515,AS-10225,OFF-ST-10001272,84604.0,2021-09-17,261.74,2,0.0,65.435
CA-2021-112515,AS-10225,OFF-LA-10001175,84604.0,2021-09-17,14.399999999999999,5,0.0,7.056
CA-2020-150343,PK-19075,OFF-EN-10004030,94110.0,2020-08-16,10.86,3,0.0,5.1042000000000005
CA-2019-135538,HR-14830,FUR-CH-10004287,85234.0,2019-12-24,883.84,4,0.2,99.43199999999993
CA-2021-123372,DG-13300,TEC-PH-10002834,10035.0,2021-11-28,1979.89,11,0.0,494.9725
CA-2021-123372,DG-13300,OFF-EN-10003055,10035.0,2021-11-28,79.96,2,0.0,35.98199999999999
CA-2021-159604,CL-12700,OFF-BI-10003460,65807.0,2021-04-14,8.76,2,0.0,4.2048
CA-2020-164784,HF-14995,OFF-LA-10001569,38109.0,2020-05-01,3.9840000000000004,1,0.2,1.2948
CA-2020-164784,HF-14995,FUR-TA-10004534,38109.0,2020-05-01,370.62,3,0.4,-142.07100000000008
CA-2020-164784,HF-14995,OFF-BI-10002954,38109.0,2020-05-01,2.7420000000000004,2,0.7,-2.0107999999999997
CA-2020-111794,HG-15025,TEC-AC-10003832,79109.0,2020-10-01,79.51200000000001,3,0.2,20.8719
CA-2020-111794,HG-15025,OFF-PA-10000474,79109.0,2020-10-01,28.352,1,0.2,9.568799999999996
US-2019-139759,NL-18310,FUR-CH-10002774,90045.0,2019-08-25,40.784,1,0.2,4.588199999999999
US-2019-139759,NL-18310,OFF-AP-10002765,90045.0,2019-08-25,105.96,4,0.0,29.668800000000005
CA-2018-126403,RR-19525,OFF-PA-10001144,1852.0,2018-09-09,166.44,3,0.0,79.8912
CA-2018-126403,RR-19525,FUR-CH-10003761,1852.0,2018-09-09,785.8799999999999,6,0.0,212.18759999999997
CA-2018-126403,RR-19525,OFF-PA-10004665,1852.0,2018-09-09,26.2,2,0.0,12.838
CA-2018-126403,RR-19525,OFF-ST-10000078,1852.0,2018-09-09,1325.8500000000001,5,0.0,238.6529999999999
CA-2021-136875,TC-21295,OFF-PA-10000357,92024.0,2021-12-03,166.44,3,0.0,79.8912
CA-2021-132185,DB-13615,OFF-AR-10000422,28806.0,2021-11-27,8.76,5,0.2,0.7664999999999997
CA-2021-132185,DB-13615,OFF-AP-10001205,28806.0,2021-11-27,43.584,1,0.2,4.358400000000003
US-2018-160780,SV-20785,OFF-BI-10001116,81001.0,2018-06-21,11.088000000000003,7,0.7,-8.1312
US-2018-160780,SV-20785,OFF-BI-10002931,81001.0,2018-06-21,25.164,2,0.7,-16.775999999999996
CA-2021-127026,MH-18115,OFF-BI-10000546,49201.0,2021-01-21,14.399999999999999,5,0.0,7.056
CA-2021-127026,MH-18115,TEC-AC-10002049,49201.0,2021-01-21,619.9499999999999,5,0.0,111.59099999999995
CA-2021-127026,MH-18115,OFF-BI-10001196,49201.0,2021-01-21,89.52,4,0.0,42.0744
CA-2021-127026,MH-18115,TEC-MA-10002981,49201.0,2021-01-21,350.97300000000007,3,0.1,152.08829999999998
CA-2021-127026,MH-18115,TEC-PH-10003601,49201.0,2021-01-21,164.99,1,0.0,49.496999999999986
CA-2021-137085,CT-11995,OFF-BI-10000632,90004.0,2021-06-29,312.552,9,0.2,101.57939999999999
CA-2020-133123,KB-16315,OFF-EN-10003055,27360.0,2020-09-06,95.952,3,0.2,29.984999999999985
CA-2020-133123,KB-16315,OFF-BI-10001031,27360.0,2020-09-06,3.204,2,0.7,-2.4563999999999995
US-2020-128195,RA-19285,OFF-BI-10002003,61604.0,2020-08-04,3.979999999999999,5,0.8,-6.567000000000002
CA-2019-153220,YC-21895,OFF-PA-10003016,90032.0,2019-11-12,15.700000000000001,5,0.0,7.0649999999999995
CA-2018-123064,RA-19915,OFF-AR-10004582,60653.0,2018-06-30,5.248,4,0.2,1.6399999999999995
CA-2021-156412,CM-12160,OFF-BI-10004364,19134.0,2021-12-04,5.346000000000002,3,0.7,-4.455
US-2020-144211,CS-12130,OFF-PA-10002246,80112.0,2020-08-28,15.48,3,0.2,5.6115
US-2020-144211,CS-12130,TEC-PH-10002890,80112.0,2020-08-28,108.576,3,0.2,8.1432
CA-2020-138079,AJ-10795,FUR-FU-10001475,98115.0,2020-01-22,109.9,5,0.0,37.366
CA-2018-143182,DL-12865,FUR-FU-10004270,33012.0,2018-10-15,15.384,1,0.2,4.038300000000001
